train_log,train_benign_log,train_attack_log,train_contrastive_log,validation_log,validation_benign_log,validation_attack_log,validation_contrastive_log
0.9792387364274364,0.917259992179224,0.0039999449657181566,0.05797818959769556,2.5980899891954787,1.764892289542701,0.005108271366597349,0.8280897208139406
0.9913893230890823,0.9176044787390757,0.003655660960633876,0.07012954000699317,17.42943123891844,16.26149596446513,0.005616159867451264,1.1623166492362957
1.0298974635237355,0.92414422762596,0.004042886071285959,0.10171071553634385,13.773191627881205,12.572902814716311,0.004528252509187017,1.1957637705701463
1.0428036835234045,0.9280464689610368,0.0038890116295572054,0.11086854288133524,5.354176478464835,4.4546135074985225,0.004011102883810129,0.8955516048638815
1.0073001021045749,0.9190102270094015,0.003101053126787735,0.08518837266049142,1.2646537762725325,0.9761966497903738,0.0055452373856348346,0.28291255869763965
0.9945958670923265,0.9160871990656448,0.0029851395194813355,0.07552533230539095,1.0680354413693114,0.9274898736471262,0.005956915253443076,0.13458819197706579
0.9905261670128774,0.914383193193856,0.003346678311541929,0.07279622352729409,1.1364176143709368,0.9250394492002807,0.005174826222954067,0.2062033254204067
1.0130124496201338,0.915646698515294,0.005070823228965371,0.09229454751742089,1.1829676707022014,0.9207263703041888,0.006979989667310782,0.2552611438940603
1.811021449202198,0.9713346836930614,0.01879939588449769,0.8208858683957891,1.7652326723644356,0.9745860719793513,0.012919254618615405,0.7777268430019947
1.4273120427535753,0.9755000098276947,0.00898358175310038,0.44282848552121956,1.7486715113863032,0.9848079455941563,0.012806258866691138,0.7510566440879876
1.3567241086798199,0.9651184728590109,0.007091699515358876,0.38451272350246624,1.7135190129561908,0.9738770252705747,0.021284407757698222,0.7183589709847813
1.618156821040784,0.9577323137703588,0.008636302867178189,0.6517888731875662,1.899233121398493,0.9759134784094267,0.00617879953226581,0.9171413845486112
1.5733034812797935,0.9574690996590307,0.006748033277059006,0.6090872813079317,1.715788857029403,0.956669007069112,0.007146078362250723,0.7519731814697843
1.5799759687003443,0.9553747662043167,0.0058712504677853345,0.618732064457263,1.9169776140938977,0.9506017806682181,0.00790831101419796,0.9584664419187722
1.6140185857223253,0.9549396967483779,0.006140169450792216,0.6529376789674921,1.6660417416980644,0.9567392768589318,0.005369986766337221,0.7039323089816046
1.892032041388043,0.960479283736924,0.005986209137965057,0.9255658165883209,1.59716190852172,0.9534016061336437,0.008355645705058501,0.6354040411910831
1.5627777616856462,0.9569126711053363,0.005577019715713242,0.6002875505867651,1.4749361944536792,0.9535286544908023,0.006521246393803445,0.5148856521498227
1.6241390422239141,0.9622785923844677,0.005677147436950167,0.6561834044375662,1.7278703549793144,1.0204743369533098,0.0024285327740031213,0.7049677422706117
1.9024487511586334,0.9613810393769863,0.004931944406638711,0.9361369246143406,1.5129261783392436,0.9546257001006575,0.007847314185284554,0.5504524826158023
2.0492728281829318,0.964786852820445,0.005516791242664143,1.0789691472457628,2.0518550647347813,1.0977702400081264,0.001980218622419569,0.9521035629524971
2.6784031754833157,0.961896282131389,0.006199792785159612,1.710306587865797,1.41215208518026,0.9638373913776226,0.005062672545160244,0.4432517698752401
2.5229039596298994,0.9543346469685182,0.004538708319098262,1.5640294996358581,1.47571103792664,0.9770747335808215,0.004851004192451495,0.4937844783701795
3.3588799945378707,0.9943157131389037,0.012649095664590092,2.3519194004899364,1.8943947505725474,1.0243199846705082,0.021736221674204435,0.8483375928080674
6.0103247691009,5.636010121490996,0.009055427575515489,0.3652568752482786,1.2958861727522901,1.0295555890311023,0.005241378824761573,0.26108888305952643
1.2079591912738348,1.0119487309859971,0.004217194551128452,0.19179329629671776,1.197538118835882,1.0073747927979093,0.0038185888993824625,0.18634471487491688
2.5273595260361494,2.1302808341333423,0.0033099239660521686,0.39376714674092955,1.6733747622081856,1.0494845775847739,0.0036836831564035256,0.6202067201582816
1.1931332087112685,1.0246211553024034,0.0033049813266527854,0.1652063111127433,1.1930298861600546,1.0076402885130393,0.003435477015538137,0.18195382697644244
1.1237138651185117,0.9858492188534494,0.0034293752100508093,0.13443595271999553,1.1598738000748006,0.9748584936696587,0.004675699182154157,0.1803394795591386
1.0867932853052171,0.9676292548745365,0.0033143450648097667,0.11585002834514035,1.190897840134641,0.9706438213375443,0.002769508542180343,0.21748458465504025
1.068321615962659,0.9602006815247617,0.0033212273807848914,0.10480037786192813,1.1330576506630468,0.9564597849022975,0.004117894116304727,0.17247995868078642
1.057802038677668,0.9561135890120167,0.003601366685608686,0.09808676121598583,1.116773384400857,0.9490547631085624,0.004846522148619307,0.16287195372525118
1.0454888424630893,0.9486386573920815,0.003462374210357666,0.09338761184175136,1.2200920519817524,1.0177095742372193,0.0022216308201458436,0.20016030385984596
1.2308639267743644,1.0076584896798861,0.004023926743006302,0.21917976767329847,1.7114078891474587,1.0229706459857049,0.0024368602333339393,0.6860003099373891
1.2922902511338057,0.9874241715770656,0.0032950887235544497,0.3015707306942697,1.4543612865691489,0.9932979646867612,0.0033557130371706986,0.4577064604342125
1.3028435141353283,0.9693582825741526,0.0037349497867842853,0.32975041664252847,1.587812852070405,0.9751152597702423,0.005536697716859497,0.6071605637282063
1.353935629634534,0.9949335647841632,0.0045713054931769935,0.354431604934951,1.57256474055297,0.9914564488909205,0.007142083301048189,0.573966961944075
1.2546139733266022,0.9876948857711534,0.004584764525041742,0.26233454882088353,1.312651938580452,1.0033204279329195,0.00325759674640412,0.30607475118434174
1.2838566666942532,0.9995899523718882,0.0051558886544179105,0.27911069837667174,1.2357033443225474,0.9950565852171985,0.005209992117915593,0.2354365499870715
1.2433629440048994,0.9981187723450742,0.004973921735407942,0.24026969327764996,1.4529222709349143,1.0098775227864583,0.0035549126054660084,0.4394897749519799
1.0961346383822166,0.9816141290179754,0.003611406027260473,0.11090951854899778,1.1965803863308955,0.9689783407441268,0.016477661493540373,0.21112545725865287
1.0772358522576801,0.9655484344999669,0.005192376294378507,0.10649496822033898,1.1555202475112663,0.9647206696494534,0.004271658036162104,0.18652895663646943
1.0745254775225106,0.9604271064370365,0.00436860171415038,0.10972828784231413,1.1446761904597,0.9641669523631428,0.0033918683974173617,0.17711725978986592
1.0640280125504833,0.9582372762389102,0.0036928522384772865,0.10209736581576073,1.1274379432624113,0.9573735807522532,0.006988065462585882,0.16307607159265108
1.058612435551013,0.9539472935563427,0.0038897215814913733,0.10077545198343568,1.135700343066637,0.9704672811160978,0.0039599054530439085,0.16127279295143507
1.2686448178048861,1.0134961403022378,0.009811935788494045,0.24533601534568658,1.2848567015735815,1.029588343122045,0.007557065774362983,0.24771074876717641
84.83087261652543,82.28622384798729,0.012693479909735211,2.5319038003177967,1.8826325689365395,1.0322137927332669,0.020613539585266835,0.8298049097083703
