train_loss,train_benign_loss,train_attack_loss,train_diversity_loss,validation_loss,validation_benign_loss,validation_attack_loss,validation_diversity_loss,validation_auprc
0.28630130573854606,0.41532901182013043,0.013753550537561967,-0.14278093434996525,0.3226261003643063,0.43924776262143544,0.026166681420436707,-0.1427882760410895,0.9749776762397369
0.28245360164319055,0.41253064042430815,0.012704455246359615,-0.14278153241690944,0.3176218668619792,0.43759591754164817,0.022811630375278193,-0.1427854984364611,0.9816053755880787
0.2816543902380992,0.4116932820465605,0.012742296113806256,-0.14278153241690944,0.3204013472753214,0.43396576865626846,0.0292366131541295,-0.14280094660765735,0.9769937966216843
0.2827844458111262,0.4131256038859739,0.01243732036170313,-0.1427787198858746,0.31743252080101214,0.4351962475066489,0.02503563946302337,-0.14279932333222517,0.9762776879258638
0.28123823262877384,0.41144034822108383,0.012576616416543217,-0.1427788653616178,0.31649531371204565,0.43788489664136376,0.021418708999669862,-0.14280848582022015,0.9808309924385684
0.2811113454527774,0.4107823129427635,0.013108370667797024,-0.14277920480501854,0.3205524922544511,0.4415531023174313,0.021798643378219424,-0.14279884536779236,0.9781935028247223
0.2806932481668763,0.41077025462005096,0.012701175980648752,-0.14277813798290187,0.3181190220176751,0.4337015715614842,0.02721468156674793,-0.14279717700137595,0.9752140069429402
0.280014264381538,0.41001827433957894,0.012780252149549582,-0.14278418330822962,0.3170408424756206,0.43748640055915705,0.02235465128652875,-0.1428003604248624,0.9774602669019253
0.27890185986535027,0.4088652982550152,0.012822173409542795,-0.14278560573771848,0.3209587800587323,0.4390488572718122,0.02468497589688493,-0.14277518161926991,0.9773219373822286
0.27850820250430347,0.4092934818591102,0.01200173668942209,-0.14278717364295054,0.3160622238267398,0.4322765160959663,0.02659625195442362,-0.142810713314841,0.9786465976066814
0.2798843707068492,0.4097159757452496,0.012957549701302739,-0.1427893719430697,0.3176130290290706,0.43444513992778516,0.025956555179388528,-0.14278836622305796,0.9729672043035361
0.2781832420219809,0.40898067668332894,0.011993823415141994,-0.14279116614390228,0.3171483393820183,0.4408059988179669,0.019139001273657977,-0.14279672609153368,0.9790782027555798
0.27919167987370896,0.4093702607235666,0.012609985925383487,-0.14278849908861063,0.31302799738890735,0.4299821786001219,0.025860973565572824,-0.14281523143146055,0.9809740044385334
0.2774106688418631,0.40827366457147113,0.011931245609865351,-0.14279414031465174,0.31828001486776003,0.4396508038748522,0.021435194263503342,-0.14280566312460752,0.9791411061144493
0.2763166589252019,0.40739961397849905,0.011707221047352936,-0.14279043876518638,0.31734006624695255,0.43859949855939717,0.021529012819835762,-0.14278861873256962,0.9785029885463061
0.27467520762298064,0.4049972275556144,0.012469251277083057,-0.1427911499799308,0.3152576563769762,0.4289219272333961,0.029120118341829197,-0.14278444330743018,0.9764928904271305
0.2762073581501589,0.4062678450244968,0.012733098814042948,-0.14279349375579317,0.3124414899388667,0.43105617369884014,0.02418789514131298,-0.14280262399227062,0.9768076955009724
0.2745745707366426,0.4050769805908203,0.012291214223635398,-0.14279357457565048,0.31341761956541814,0.43509022958453386,0.02114247486664612,-0.1428153035770353,0.9823683816830867
0.27512162418688757,0.40495426371946175,0.012964212288290767,-0.14279667805817167,0.3116210865354425,0.4250854780769799,0.029343440459411476,-0.1428077824008662,0.9812051199393588
0.274301108667406,0.4042699134955972,0.012828620813660702,-0.1427975347486593,0.31279529183750737,0.4313959793559767,0.02420722790080041,-0.14280786356463782,0.9770298093151787
0.2741226907503807,0.40430734925350903,0.012613430871801862,-0.1427981651435464,0.3136567100001847,0.4342590043448951,0.02220719925900723,-0.14280927942154256,0.9817003107881164
0.27313151602017677,0.4041751279669293,0.01175512600753267,-0.14279847225900424,0.3096981544584811,0.4249840774716497,0.027521336332280585,-0.1428072052362681,0.9769543048145581
0.27222633361816406,0.4030542535296941,0.011971806065510895,-0.14279983003260727,0.31281971311456486,0.428118441967254,0.0275077075822979,-0.1428063755621583,0.9775664739508354
0.27287198729434253,0.40332173492948886,0.012349317639561022,-0.14279905416197697,0.312786093276725,0.42991703114611035,0.025656600934112043,-0.14278732913042072,0.9779609182668526
0.2708950527643753,0.40164068189717955,0.01205609814595368,-0.14280183436506885,0.3087578811825872,0.4263991407750628,0.02517729504452248,-0.142818297618388,0.9761045220219452
0.270840547852597,0.4008763200145657,0.012765401500766561,-0.14280146259372517,0.3078440492598441,0.42740618478040043,0.02325338674775252,-0.14281544786818484,0.9803669823878813
0.26923738899877514,0.40047655267230536,0.011559959185325493,-0.1427990864899199,0.3100875601982676,0.42499497145343895,0.027894982773079658,-0.14280221817341257,0.9784019344240696
0.2713000410694187,0.40254007759740795,0.011553681502907963,-0.1427940756587659,0.3123900501440603,0.43414862161550677,0.02104256000924618,-0.1428010367896258,0.976537791428234
0.26795164205260197,0.39970281568624205,0.011046332828069137,-0.14279745392880197,0.3122418631334959,0.4373705347660867,0.017666067073813005,-0.14279494950675514,0.9727707412523496
0.2700896990501275,0.4008845959679555,0.011999628301394187,-0.14279426962642347,0.30667536309424864,0.42453450232251033,0.02496031497387176,-0.14281933471102523,0.9794172474875332
