train_log,train_benign_log,train_attack_log,validation_log,validation_benign_log,validation_attack_log
0.526218220338983,0.5040204322944253,0.022196866698184256,0.5428584033433991,0.5187275482971335,0.0241311301012693
0.5261097600904562,0.5028265936899994,0.02328330985570358,0.5423383058949284,0.5123214902043625,0.030017032127290188
0.5247698315119339,0.5007088224766618,0.024061122183072364,0.5567328991901226,0.5178409513288638,0.038892231934459495
0.5212350942320743,0.49755261308055815,0.023682111400668903,0.53693467449071,0.5095310436636562,0.027403635336152206
0.5182526798571571,0.4948153738248146,0.02343737472922115,0.5461199604873116,0.5197534222974844,0.02636667571732902
0.5137750334658865,0.4925214153225139,0.021253476708622304,0.529284213451629,0.5034767673934323,0.025807615149387512
0.5092389704817433,0.48802627951411875,0.021212727336560266,0.5289629852799941,0.5074059957589946,0.021557054902926687
0.5127498820676641,0.4908618927001953,0.021888056043851172,0.5376946199024822,0.5088868197538047,0.028808156367452997
0.5055333800235037,0.4846633652509269,0.020869929911726613,0.5331935657113438,0.5037575940431996,0.029436014504579226
0.5072222887459448,0.4865984835867154,0.020623795056747177,0.5260953790470781,0.49899999018820185,0.027095418168016076
0.5186594300350901,0.4949223469879668,0.023737343691163145,0.5338779025607638,0.5064058055832594,0.027472119522996545
0.5120513075489109,0.48778336735095007,0.024267820988671255,0.5241624548080119,0.49617898999658316,0.027983282192942664
0.49768250675524695,0.4792879072286315,0.018394674284983488,0.5186701564924091,0.49606922050458035,0.022600719551104462
0.4958746958587129,0.4776981159792108,0.018176715252763133,0.5161188725320441,0.49040092305934174,0.025718132091188544
0.4983339471332097,0.47946309235136386,0.01887067899865619,0.5205302858465388,0.49383573780104906,0.026694500699956367
0.5033170085842327,0.48212723812814484,0.02118908550779698,0.5267327130545397,0.5001557983687019,0.026576813231123254
0.49736976623535156,0.4787831387277377,0.01858619310088077,0.5180863545014222,0.4948348097203753,0.02325137118075756
0.49495396371615136,0.4760034528829284,0.018950411828897767,0.5154531131681257,0.490867777073637,0.024585579585803596
0.4903255074711169,0.4727803893008475,0.01754484338275457,0.5171254475911459,0.49501495722056,0.02211040018861739
0.488093133700096,0.4713057825120829,0.01678696931418726,0.5131262740908503,0.4900364075428487,0.02308951483832465
0.48655448525638906,0.46993446350097656,0.01661936711456816,0.5121421002327128,0.4910498364315529,0.02109221420107722
0.48500856302552303,0.468784623226877,0.016224311569989738,0.5099012226077682,0.4893915703956117,0.020509949812652372
0.4835865214719611,0.4669082770913334,0.016678166591514974,0.5172048437961732,0.49642497033373967,0.02077973593493162
0.48160915051476433,0.46634570622848254,0.01526296340813071,0.5109949495211843,0.4911835943271646,0.019811395775905457
0.4817361023466466,0.46640822847010727,0.015328143612813141,0.5097123094202497,0.4869288090554817,0.02278362436497465
0.49513386871855136,0.47482545497053763,0.02030864408460714,0.5236593476423981,0.49612964242344487,0.02752958347329575
0.4905466952566373,0.4689689571574583,0.02157780679605775,0.5087739840748744,0.4855547605113217,0.023219304727324357
0.4784287598173497,0.46237247273073356,0.01605645579806829,0.5044021065353502,0.48269426061751997,0.021707491953604045
0.47942488072282174,0.4628907219838288,0.016533886982222735,0.5273401787940492,0.5067312542710181,0.02060924241446998
0.4813965296341201,0.46457190432790985,0.01682449296369391,0.506344914718159,0.4814217569698397,0.024922467856260618
0.4762635635117353,0.4597136610645359,0.0165502742185431,0.499315482786643,0.4754807492519947,0.023834977025963173
0.4735811847751423,0.45853624505511786,0.015045135708178505,0.5042718837729019,0.48305055153848997,0.021221422416380392
0.4984560174457097,0.47921513702909824,0.019241163286112122,0.5113662106489177,0.4863142009040706,0.02505210218136474
0.4810316764702231,0.46437092150672005,0.016661031771514376,0.5307300468426788,0.5072408545383607,0.023489275722638935
0.4853415731656349,0.46638647176451603,0.01895456799006058,0.5070237324311097,0.4838738046921173,0.023149891666204934
0.47468140165684586,0.45835045636710475,0.016331063488782462,0.503560636624095,0.4803167392739731,0.023243850004588458
0.4757361977787341,0.4601260363045385,0.015610301898697675,0.506902167137633,0.48420029949071,0.022702336593158984
0.4805687726554224,0.4638169175487454,0.016751882383378887,0.5102173645163822,0.48588100280040264,0.024336720189304217
0.47726702286025224,0.4600931587865797,0.017173676167504263,0.5006119026923574,0.4755451752502586,0.025066860460502317
0.4713873459120928,0.45604049553305415,0.015346378593121544,0.4996646673684988,0.47437562333776595,0.02528862919367797
0.4713497808424093,0.45585842455847786,0.015491411847583318,0.5002529063123338,0.47851991766169844,0.021732695559237864
0.4727124682927536,0.4565227314577264,0.016189530744390973,0.5171122810237515,0.4867682490788453,0.030344331799951288
0.4737697213383044,0.4577224537477655,0.016047579757237838,0.5309629688308031,0.5166862974775598,0.014277321790690682
0.4740004781949318,0.4581079321392512,0.01589230561660508,0.5095045301649306,0.47792280481216753,0.03158173888005827
0.47099152257886984,0.45489773507845604,0.016093577368784757,0.50119245813248,0.47902122118794327,0.022170910034901143
0.468245781074136,0.4529919705148471,0.015253495361845372,0.4969618777011303,0.4722248194629137,0.024736904928870235
0.4660659078824318,0.4506553067999371,0.015410589969764322,0.49858760608285313,0.47699284835346484,0.021594773511232776
0.4661446587514069,0.45167373398603017,0.014471247034557795,0.5010629928985668,0.47747575475814497,0.023587332831488714
0.46931619159245896,0.45368795879816604,0.01562852778677213,0.4962374639849291,0.47149250580627583,0.024745165597180666
0.4714014085672669,0.4537823563915188,0.017618997622344455,0.4981457505102135,0.4733084820686503,0.02483723913242349
0.4695367328191208,0.4538303310588255,0.015706849300255208,0.5031489379017066,0.4827585783974217,0.020390298631456163
0.46539904707569185,0.4511223809193757,0.014276695453514487,0.4974710450950244,0.47436519830221263,0.02310622555707927
0.46358050330210543,0.44972148184048927,0.01385896286721957,0.49522627160904253,0.4702241505291445,0.025001951988707197
0.4623460608013606,0.4482237929004734,0.014122659877195196,0.49883683297087394,0.4786068170065012,0.020230070073553857
0.46729029639292574,0.4520651607190148,0.015224914429551465,0.5024287807744163,0.48347281958758126,0.01895568387728211
0.4625498561535851,0.4482301291772875,0.014319740109524484,0.49840558279772457,0.4774005429964539,0.02100478278266059
0.46766510656324484,0.4509397280418267,0.016725313865532308,0.495665746377715,0.47165660091607564,0.024009190552623558
0.46163591287903866,0.44726963366492317,0.014366157984329482,0.49738432611415856,0.4747200102389,0.022664388020833332
0.4583246909965903,0.44578358278436175,0.012540915254819191,0.4933053956809619,0.4722153323198323,0.021090419579904977
0.4630227816306939,0.44877049074334613,0.014251614021042646,0.4964326177646646,0.4761590258731346,0.020273438582183622
