train_log,train_benign_log,train_attack_log,validation_log,validation_benign_log,validation_attack_log
0.3819823830814685,0.36960188008971134,0.012380528247962564,0.42498613362053045,0.3923038996703236,0.03268235795041348
0.38159286369711665,0.3693388922739837,0.01225399364859371,0.42032830709543073,0.39327476266991723,0.027053625589285056
0.3822029243081303,0.3698187359308792,0.012384367191185386,0.4248194412700392,0.39787534168144206,0.026944196534213163
0.3832311468609309,0.37158219288971467,0.011648777177778341,0.4262685212119533,0.3998993497086473,0.026369110630477293
0.38451417825989803,0.3722117795782574,0.012302319882279736,0.42575841592558733,0.3990270736369681,0.026731432470587693
0.38335606203240863,0.3707248881711798,0.012631274886050467,0.4303012063317265,0.40652487463984927,0.023776277582696143
0.3851662651967194,0.3716861918821173,0.013480205657118457,0.425902562783965,0.4007838183824616,0.025118751165151033
0.38157747559628247,0.36945954015699484,0.01211783239396952,0.4312874724115322,0.40318388521812204,0.028103690902673888
0.38292635901499605,0.3699102563373113,0.013016239061193952,0.42896709036319813,0.4072686955156619,0.021698654120695507
0.3829241283869339,0.3711107868259236,0.01181351330320714,0.43062892760509014,0.4102778152934767,0.020351031147841866
0.38310901189254504,0.3699795351190082,0.01312945656857248,0.42588063052923686,0.39766756242612294,0.028213304830781112
0.3829654111700543,0.3711480932720637,0.011817321938983464,0.4261651005305297,0.39485078275062796,0.03131455901666736
0.38343170941886257,0.37042284820039395,0.013008848085241803,0.4217888581837323,0.3956926855353317,0.026095983266266807
0.3794971401408567,0.3680903224621789,0.011406905570272671,0.42569413421847296,0.4000826355413342,0.025611863914110983
0.3801947771492651,0.3685411356263242,0.011653896105491508,0.42530177051012114,0.39873286398308216,0.026569120709214085
0.3836572614766784,0.3705022133002847,0.01315497543852208,0.4282252895634789,0.4036690642084072,0.02455637415531961
0.38111279374462065,0.36919548551915055,0.011917025355969444,0.4270281419686392,0.39937604178209957,0.02765212273203171
0.3824369139590506,0.36948595208636786,0.012950727495096497,0.42644834405705156,0.3967833462618203,0.029664963976993065
0.38364219665527344,0.37058122279280326,0.013060765751337602,0.4297970169824911,0.40317609349604755,0.02662080850443378
0.38424721410719015,0.3713540222685216,0.012893368632106458,0.4237905010827608,0.40019341507138373,0.023597602303146472
0.3825462793899795,0.3699070881989043,0.012639236652244956,0.42475241803108377,0.4002628191143063,0.02448959440767906
0.38036401393049857,0.36907962217169293,0.011284257395792816,0.4291290571785424,0.4055135740456006,0.023615670260526328
0.3834946519237454,0.3715665138373941,0.011928263357130148,0.4335201615137411,0.40445274551427673,0.02906784661836376
0.38478644419524627,0.371907702947067,0.012878855406227758,0.42451311115959295,0.39677104544132313,0.027741583244738566
0.38335661160743845,0.3706603939250364,0.01269620656967163,0.4296340040563128,0.4054002694204344,0.02423360161747493
0.3795498023598881,0.36863343190338654,0.010916282564906751,0.4318484042553192,0.40744364853446363,0.024404719648068115
