mse_loss,oe_loss,router_load_balance_loss,diversity_loss,contrastive_loss,loss
0.8588656470889137,0.8256993974958148,2.0352639697846913,-0.14112453233628047,0.09990360623314268,3.6786084856305803
0.8583254132952008,0.8247648874918619,2.0507376534598216,-0.14094496908641996,0.09988133112589519,3.6927650088355657
0.8538229806082589,0.8188336690266927,2.0290018717447915,-0.14126002220880418,0.0883013747987293,3.648700169154576
0.8537869226364863,0.8162056150890532,2.031768072219122,-0.14121677761986143,0.08122604801541283,3.6417701357886907
0.8525167192731585,0.8160317738850912,2.0324476332891557,-0.14134793054489864,0.08447747003464472,3.6441261654808406
0.8509656815301805,0.8149138859340123,2.039897010439918,-0.14150543439955937,0.08603712490626744,3.6503092447916665
0.8501572381882441,0.813841774350121,2.0592133658272878,-0.14148888133821033,0.08379154545920235,3.6655157180059526
0.8491487048921131,0.811283929007394,2.0501111348470054,-0.141668819245838,0.08170262972513835,3.650577726818266
0.8468284606933594,0.8102022806803385,2.039859590076265,-0.14120049703688847,0.08557726655687604,3.6412669590541293
0.8464432670956566,0.8089490618024554,2.050978342692057,-0.1415567852201916,0.08085537524450392,3.6456691196986606
0.8437723432268415,0.8053766886393229,2.030034928094773,-0.14163572447640554,0.08072544847215925,3.6182730538504466
0.8408207666306269,0.8033900487990606,2.020215170724051,-0.14139761243547713,0.07858640807015556,3.601615542457217
0.8460794176374163,0.8075067429315477,2.021486373174758,-0.141512325831822,0.07516543070475261,3.6087257748558406
0.8500925699869791,0.8184009733654204,2.0414041791643416,-0.14117923237028576,0.10152393295651391,3.670243399483817
0.8446214766729445,0.8082558768136161,2.052819388253348,-0.14061337425595238,0.09921608652387347,3.664299737839472
0.849968501499721,0.8127890087309337,2.0479638235909596,-0.14062772478376115,0.08726999873206728,3.6573638916015625
0.8446917760939825,0.8062941233317057,2.0437834603445872,-0.1410228411356608,0.08987745216914586,3.643622625441778
0.8400947934105283,0.8003585452125186,2.0326014927455356,-0.14132328260512578,0.07503349440438407,3.6067650204613093
0.8507635025751024,0.8147063482375372,2.148533957345145,-0.14056153524489629,0.11093986602056594,3.784381321498326
0.8454850514729818,0.8107355208623976,2.0922724405924478,-0.14107636043003627,0.09482940605708531,3.7022458031063987
0.8379815419514974,0.7969254993257069,2.0808227175758,-0.14138999439421154,0.07829502650669642,3.652634756905692
0.8375610169910249,0.7984889802478609,2.061040787469773,-0.14150368599664598,0.07835310981387184,3.6339405604771207
0.8354434967041016,0.7963391258603051,2.061781565348307,-0.141579616637457,0.0762842439469837,3.628268287295387
0.8372144244966053,0.7979824429466611,2.0571972074962797,-0.14138756479535783,0.07936154093061175,3.630368187313988
0.8368588402157738,0.7969545636858258,2.0633826482863653,-0.1415539128439767,0.07465347221919469,3.630295163109189
0.8325105394635882,0.791162854149228,2.088543483189174,-0.14146836598714194,0.07526481719244094,3.6460138956705728
0.841022945585705,0.8031141190301805,2.0831892830984935,-0.14126357578095936,0.08627662772224062,3.672339666457403
0.8368206024169922,0.7973165057954335,2.062026795886812,-0.14076662063598633,0.08800038837251209,3.6433988298688615
0.8324659438360305,0.7930629366920108,2.0751480829148066,-0.14081521261306035,0.0811765364238194,3.6410384405226934
0.8333128974551246,0.7916883741106305,2.040297190348307,-0.1412185373760405,0.07494203817276728,3.5990211850120906
0.8306496029808408,0.78835205804734,2.054757072812035,-0.14146081606547037,0.07264441535586402,3.6049426850818453
0.8327466873895555,0.7910679408482143,2.032638186500186,-0.1415215560368129,0.07456187974838983,3.5894927978515625
0.8280763171968006,0.782792500087193,2.0144666035970054,-0.14164011819022043,0.06257033348083496,3.5462650117420016
0.8290701366606212,0.783781233287993,2.029894329252697,-0.14172433671497164,0.06504495938618977,3.5660672869001115
0.8243466331845238,0.7798055921282087,2.014472234816778,-0.14176142783392043,0.06879594212486631,3.545659746442522
0.8235723404657274,0.7775141398111979,2.0107205708821616,-0.1418612798055013,0.06394722348167783,3.5338923136393228
0.8266057514009022,0.7814115796770368,2.0270494733537947,-0.14188759667532785,0.06780504045032319,3.5609850202287947
0.8239319210960752,0.7789274851481119,2.047609601702009,-0.14162408737909227,0.06929263614472889,3.578136989048549
0.8240255628313337,0.7797203972226098,2.0584213620140437,-0.14143958545866467,0.06949118205479213,3.5902183169410344
0.8240924108596075,0.7791731698172433,2.039503733317057,-0.1414347943805513,0.07230404445103236,3.5736378261021207
0.8211962381998698,0.7775537400018602,2.069293430873326,-0.1416160606202625,0.07318604560125441,3.5996140979585194
0.8213494618733724,0.776543935139974,2.0558929443359375,-0.1415647097996303,0.07021534442901611,3.5824374244326638
0.8271666935511998,0.7828059423537481,2.202957516624814,-0.1414963858468192,0.07724573498680479,3.748679751441592
0.8229858761742002,0.7813866024925595,2.070403326125372,-0.1413405395689465,0.08382469699496314,3.6172612508138022
0.8213262103852772,0.7806579953148252,2.005151112874349,-0.14151916049775623,0.07918437321980794,3.5448001679920016
